userId,highBuyRatio,lowBuyRatio,midBuyRatio,startedAt,highBuyRatioMean,midBuyRatioMean,lowBuyRatioMean,highSellRatio,lowSellRatio,midSellRatio,highSellRatioMean,midSellRatioMean,lowSellRatioMean,highRatio_age,midRatio_age,lowRatio_age,Type,MyhighRatioMean,MymidRatioMean,MylowRatioMean,avgCashRatio,avgCashRatioMean,betBuyRatio,betBuyRatioMean,betSellRatio,betSellRatioMean
cee100e0-6b2b-48a4-9680-855eb7acd7e3,0.3333333333333333,0.1111111111111111,0.5555555555555556,2025-06-28T17:39:07,0.31003861003861,0.31415701415701414,0.37580437580437576,0.0,0.0,0.0,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.4592342342342342,0.35533033033033035,0.18543543543543545,0.398,0.3560714285714286,,,,
824417a5-6cd7-4ac4-b30b-f23b993c3435,0.0,1.0,0.0,2025-06-27T15:11:43,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,0.0,1.0,0.03333333333333333,0.4420444444444444,,,,
824417a5-6cd7-4ac4-b30b-f23b993c3435,0.0,1.0,0.0,2025-06-27T15:12:02,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,0.0,1.0,0.06666666666666667,0.4420444444444444,,,,
db4fa1fd-9ed3-4c5a-8a76-91c62c31d1c2,0.3,0.3,0.4,2025-06-27T13:50:00,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.275,0.325,0.4,1.0,0.4420444444444444,,,,
db4fa1fd-9ed3-4c5a-8a76-91c62c31d1c2,0.25,0.5,0.25,2025-06-27T13:51:35,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.275,0.325,0.4,0.5945,0.4420444444444444,,,,
883ea47c-ff94-472b-8f73-b8c1ac8363b6,1.0,0.0,0.0,2025-06-29T11:19:32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Buy,1.0,0.0,0.0,0.1,0.1,,,,
15b61816-c9b7-4710-ab29-850bd1333278,,,,2025-06-29 16:42:38,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,1.0
15b61816-c9b7-4710-ab29-850bd1333278,,,,2025-06-29 16:49:02,,,,,,,,,,,,,,,,,,,0.0,0.5,,
15b61816-c9b7-4710-ab29-850bd1333278,0.2,0.0,0.8,2025-06-29T16:42:38,0.6676470588235294,0.33235294117647063,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5833333333333333,0.16666666666666666,0.0,0.6676470588235294,0.33235294117647063,0.0,Buy,0.6676470588235294,0.33235294117647063,0.0,0.19666666666666663,0.4884791666666667,,,,
15b61816-c9b7-4710-ab29-850bd1333278,1.0,0.0,0.0,2025-06-29T16:46:52,0.6676470588235294,0.33235294117647063,0.0,1.0,0.0,0.0,0.5833333333333333,0.16666666666666666,0.0,0.6676470588235294,0.33235294117647063,0.0,Buy,0.6676470588235294,0.33235294117647063,0.0,0.171,0.4884791666666667,,,,
15b61816-c9b7-4710-ab29-850bd1333278,0.47058823529411764,0.0,0.5294117647058824,2025-06-29T16:49:02,0.6676470588235294,0.33235294117647063,0.0,1.0,0.0,0.0,0.5833333333333333,0.16666666666666666,0.0,0.6676470588235294,0.33235294117647063,0.0,Buy,0.6676470588235294,0.33235294117647063,0.0,0.58625,0.4884791666666667,,,,
15b61816-c9b7-4710-ab29-850bd1333278,1.0,0.0,0.0,2025-06-29T16:50:32,0.6676470588235294,0.33235294117647063,0.0,0.0,0.0,0.0,0.5833333333333333,0.16666666666666666,0.0,0.6676470588235294,0.33235294117647063,0.0,Buy,0.6676470588235294,0.33235294117647063,0.0,1.0,0.4884791666666667,,,,
